tournament_year,official_name,country,confederation,role_pool,source_url
1998,Gamal Al-Ghandour,Egypt,CAF,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Lim Kee Chong,Mauritius,CAF,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Said Belqola,Morocco,CAF,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Lucien Bouchardeau,Niger,CAF,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Ian McLeod,South Africa,CAF,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Arturo Brizio Carter,Mexico,CONCACAF,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Ramesh Ramdhan,Trinidad and Tobago,CONCACAF,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Esfandiar Baharmast,United States,CONCACAF,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Javier Castrilli,Argentina,CONMEBOL,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Márcio Rezende de Freitas,Brazil,CONMEBOL,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Mario Sánchez Yanten,Chile,CONMEBOL,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,John Toro Rendón,Colombia,CONMEBOL,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Epifanio González,Paraguay,CONMEBOL,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Alberto Tejada Noriega,Peru,CONMEBOL,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Eddie Lennie,Australia,OFC,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Günter Benkö,Austria,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Kim Milton Nielsen,Denmark,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Paul Durkin,England,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Marc Batta,France,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Bernd Heynemann,Germany,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,László Vágner,Hungary,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Pierluigi Collina,Italy,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Mario van der Ende,Netherlands,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Rune Pedersen,Norway,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Ryszard Wójcik,Poland,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Vítor Melo Pereira,Portugal,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Nikolai Levnikov,Russia,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Hugh Dallas,Scotland,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,José María García-Aranda,Spain,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Urs Meier,Switzerland,UEFA,referee,https://en.wikipedia.org/wiki/1998_FIFA_World_Cup#Match_officials
1998,Hussain Ghadanfari,Kuwait,AFC,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Halim Abdul Hamid,Malaysia,AFC,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Mohamed Al Musawi,Oman,AFC,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Jeon Young-Hyun,South Korea,AFC,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Muhamad Wickeramatunge Samarathna,Sri Lanka,AFC,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Dramane Dante,Mali,CAF,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Achmat Salie,South Africa,CAF,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Aristidis Chris Soldatos,South Africa,CAF,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Mohamed Mansri,Tunisia,CAF,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Luis Torres Zúñiga,Costa Rica,CONCACAF,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Elias Salinas Rostran,Honduras,CONCACAF,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Owen Powell,Jamaica,CONCACAF,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Merere Gonzales,Trinidad and Tobago,CONCACAF,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Claudio Rossi,Argentina,CONMEBOL,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Arnaldo de Menezes Pinto Filho,Brazil,CONMEBOL,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Jorge Alberto Diaz Galvez,Chile,CONMEBOL,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Jorge Luis Arango,Colombia,CONMEBOL,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Celestino Galván,Paraguay,CONMEBOL,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Lencie Fred,Vanuatu,OFC,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Yuri Dupanov,Belarus,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Marc Van den Broeck,Belgium,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Evžen Amler,Czech Republic,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Mark Warren,England,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Jacques Poudevigne,France,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Erich Schneider,Germany,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Gennaro Mazzei,Italy,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Emanuel Zammit,Malta,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Jacek Pocięgiel,Poland,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Eddie Foley,Republic of Ireland,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Nicolae Grigorescu,Romania,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Fernando Tresaco Gracia,Spain,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Mikael Nilsson,Sweden,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
1998,Laurent Rausis,Switzerland,UEFA,assistant referee,https://web.archive.org/web/20080107083335/http://www.fifa.com/newscentre/news/newsid=70367.html
2002,Lu Jun,China PR,AFC,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Toru Kamikawa,Japan,AFC,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Saad Mane,Kuwait,AFC,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Kim Young-joo,South Korea,AFC,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Ali Bujsaim,United Arab Emirates,AFC,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Coffi Codjia,Benin,CAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Gamal Al-Ghandour,Egypt,CAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Mohamed Guezzaz,Morocco,CAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Falla N'Doye,Senegal,CAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Mourad Daami,Tunisia,CAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,William Mattus,Costa Rica,CONCACAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Carlos Batres,Guatemala,CONCACAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Peter Prendergast,Jamaica,CONCACAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Felipe Ramos,Mexico,CONCACAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Brian Hall,United States,CONCACAF,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Ángel Sánchez,Argentina,CONMEBOL,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,René Ortubé,Bolivia,CONMEBOL,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Carlos Simon,Brazil,CONMEBOL,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Óscar Ruiz,Colombia,CONMEBOL,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Byron Moreno,Ecuador,CONMEBOL,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Ubaldo Aquino,Paraguay,CONMEBOL,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Mark Shield,Australia,OFC,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Kim Milton Nielsen,Denmark,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Graham Poll,England,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Gilles Veissière,France,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Markus Merk,Germany,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Kyros Vassaras,Greece,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Pierluigi Collina,Italy,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Jan Wegereef,Netherlands,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Terje Hauge,Norway,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Vítor Melo Pereira,Portugal,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Hugh Dallas,Scotland,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Ľuboš Micheľ,Slovakia,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Antonio López Nieto,Spain,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Anders Frisk,Sweden,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Urs Meier,Switzerland,UEFA,referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Komaleeswaran Sankar,India,AFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Awni Hassouneh,Jordan,AFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Haidar Koleit,Lebanon,AFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Mat Lazim Awang Hamat,Malaysia,AFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Mohamed Saeed,Maldives,AFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Ali Al-Traifi,Saudi Arabia,AFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Visva Krishnan,Singapore,AFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Wagih Farag,Egypt,CAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Dramane Dante,Mali,CAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Taoufik Adjengui,Tunisia,CAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Ali Tomusange,Uganda,CAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Brighton Mudzamiri,Zimbabwe,CAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Curtis Charles,Antigua and Barbuda,CONCACAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Héctor Vergara,Canada,CONCACAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Vladimir Fernández,El Salvador,CONCACAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Michael Ragoonath,Trinidad and Tobago,CONCACAF,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Jorge Rattalino,Argentina,CONMEBOL,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Jorge Oliveira,Brazil,CONMEBOL,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Bomer Fierro,Ecuador,CONMEBOL,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Miguel Giacomuzzi,Paraguay,CONMEBOL,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Paul Smith,New Zealand,OFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
2002,Elise Doriri,Vanuatu,OFC,assistant referee,https://en.wikipedia.org/wiki/2002_FIFA_World_Cup#Match_officials
